true_distance_m,projected_y_px,quantized_y_px,estimated_distance_m,signed_error_m,absolute_error_m,relative_error_pct
4.600000000000003,257.1091748610071,257.0,4.605315013119116,0.005315013119112422,0.005315013119112422,0.11554376345896561
4.650000000000003,256.0912169429748,256.0,4.654529232334054,0.004529232334051336,0.004529232334051336,0.09740284589357706
4.700000000000003,255.09321145779347,255.0,4.704720469444975,0.004720469444972508,0.004720469444972508,0.100435520105798
4.7500000000000036,254.1145774836461,254.0,4.75591811029245,0.005918110292446599,0.005918110292446599,0.12459179563045462
4.800000000000003,253.1547564335997,253.0,4.808152731105021,0.008152731105017352,0.008152731105017352,0.1698485646878614
4.850000000000003,252.21321099242866,252.0,4.86145615939251,0.011456159392507104,0.011456159392507104,0.23620947201045558
4.900000000000003,251.28942411359662,251.0,4.915861538615907,0.015861538615904003,0.015861538615904003,0.32370486971232637
4.950000000000004,250.38289807246164,250.0,4.97140339690993,0.021403396909926542,0.021403396909926542,0.43239185676619246
5.0000000000000036,249.493153572063,249.0,5.028117720157712,0.028117720157708526,0.028117720157708526,0.5623544031541701
5.050000000000003,248.6197288981126,249.0,5.028117720157712,-0.021882279842291297,0.021882279842291297,0.4333124721245798
5.100000000000003,247.7621791200623,248.0,5.0860420297425675,-0.013957970257435726,0.013957970257435726,0.27368569132226894
5.150000000000004,246.92007533534147,247.0,5.145215465329874,-0.0047845346701302915,0.0047845346701302915,0.09290358582777258
5.200000000000004,246.09300395406794,246.0,5.205678873062847,0.005678873062842982,0.005678873062842982,0.10920909736236496
5.2500000000000036,245.28056602172617,245.0,5.267474899589832,0.017474899589828397,0.017474899589828397,0.3328552302824454
5.300000000000003,244.48237657748172,244.0,5.330648092378006,0.030648092378002367,0.030648092378002367,0.5782658939245726
5.350000000000004,243.6980640459637,244.0,5.330648092378006,-0.019351907621998343,0.019351907621998343,0.36171789947660427
5.400000000000004,242.92726966049673,243.0,5.395245006809305,-0.00475499319069872,0.00475499319069872,0.08805542945738364
5.450000000000004,242.16964691590044,242.0,5.461314320599683,0.011314320599678851,0.011314320599678851,0.2076022128381439
5.500000000000004,241.42486104910412,241.0,5.5289069561326665,0.02890695613266203,0.02890695613266203,0.5255810205938547
5.550000000000004,240.6925885459402,241.0,5.5289069561326665,-0.02109304386733779,0.02109304386733779,0.3800548444565365
5.600000000000004,239.9725166725902,240.0,5.598076211353316,-0.0019237886466880738,0.0019237886466880738,0.034353368690858435
5.650000000000004,239.2643430302572,239.0,5.668877899929698,0.01887789992969413,0.01887789992969413,0.3341221226494534
5.700000000000004,238.56777513173327,239.0,5.668877899929698,-0.03112210007030569,0.03112210007030569,0.5460017556193977
5.750000000000004,237.882529998615,238.0,5.741370501456522,-0.00862949854348205,0.00862949854348205,0.15007823553881816
5.800000000000004,237.2083337780031,237.0,5.815615322550515,0.015615322550511124,0.015615322550511124,0.26922969914674333
5.850000000000004,236.54492137759442,237.0,5.815615322550515,-0.0343846774494887,0.0343846774494887,0.5877722640938234
5.900000000000005,235.89203611814554,236.0,5.8916766697702,-0.008323330229805137,0.008323330229805137,0.14107339372551067
5.950000000000005,235.24942940235007,235.0,5.969622035385196,0.019622035385191694,0.019622035385191694,0.32978210731414587
6.000000000000004,234.61686039923305,235.0,5.969622035385196,-0.03037796461480813,0.03037796461480813,0.5062994102468018
6.050000000000004,233.9940957432199,234.0,6.049522297123014,-0.000477702876990449,0.000477702876990449,0.007895915322156177
6.100000000000004,233.38090924709078,233.0,6.131451933135833,0.031451933135828725,0.031451933135828725,0.5156054612430935
6.150000000000005,232.77708162807787,233.0,6.131451933135833,-0.018548066864171986,0.018548066864171986,0.30159458315726784
6.200000000000005,232.1824002464095,232.0,6.21548925355771,0.01548925355770514,0.01548925355770514,0.2498266702855666
6.250000000000004,231.59665885564542,232.0,6.21548925355771,-0.03451074644229468,0.03451074644229468,0.5521719430767146
6.300000000000005,231.01965736418842,231.0,6.301716650165448,0.0017166501654424238,0.0017166501654424238,0.027248415324482897
6.350000000000005,230.4512016073919,230.0,6.39022086581622,0.04022086581621487,0.04022086581621487,0.6333994616726746
6.400000000000005,229.8911031297191,230.0,6.39022086581622,-0.009779134183784954,0.009779134183784954,0.1527989716216398
6.450000000000005,229.33917897643968,229.0,6.48109328551411,0.031093285514105062,0.031093285514105062,0.48206644207914795
6.500000000000004,228.79525149438095,229.0,6.48109328551411,-0.01890671448589476,0.01890671448589476,0.2908725305522269
6.550000000000005,228.25914814127694,228.0,6.574430251158636,0.02443025115863051,0.02443025115863051,0.37298093371954955
6.600000000000005,227.73070130328628,228.0,6.574430251158636,-0.02556974884136931,0.02556974884136931,0.3874204369904438
6.650000000000005,227.20974812027305,227.0,6.670333402254167,0.020333402254162358,0.020333402254162358,0.3057654474310127
6.7000000000000055,226.696130318468,227.0,6.670333402254167,-0.029666597745838352,0.029666597745838352,0.4427850409826616
6.750000000000005,226.1896940501494,226.0,6.768910045113195,0.01891004511318961,0.01891004511318961,0.2801488164916977
6.800000000000005,225.6902897400017,226.0,6.768910045113195,-0.03108995488681021,0.03108995488681021,0.4572052189236792
6.850000000000005,225.1977719378304,225.0,6.870273553372899,0.020273553372893716,0.020273553372893716,0.29596428281596643
6.900000000000005,224.71199917732793,225.0,6.870273553372899,-0.029726446627106107,0.029726446627106107,0.4308180670595085
6.9500000000000055,224.2328338406028,224.0,6.974543802967849,0.024543802967843753,0.024543802967843753,0.3531482441416365
7.000000000000005,223.76014202819928,224.0,6.974543802967849,-0.02545619703215607,0.02545619703215607,0.36365995760222924
7.050000000000005,223.29379343434994,223.0,7.0818476450674135,0.03184764506740834,0.03184764506740834,0.4517396463462172
7.100000000000006,222.83366122721668,223.0,7.0818476450674135,-0.018152354932592374,0.018152354932592374,0.2556669708815825
7.150000000000006,222.37962193388938,222.0,7.192319420900784,0.042319420900778226,0.042319420900778226,0.5918800125982964
7.2000000000000055,221.9315553299227,222.0,7.192319420900784,-0.007680579099221596,0.007680579099221596,0.10667470971141098
7.250000000000005,221.48934433320386,221.0,7.306101522862765,0.05610152286275927,0.05610152286275927,0.7738141084518514
7.300000000000005,221.05287490195428,221.0,7.306101522862765,0.006101522862759445,0.006101522862759445,0.08358250496930741
7.350000000000006,220.62203593667869,221.0,7.306101522862765,-0.043898477137241265,0.043898477137241265,0.5972581923434181
7.400000000000006,220.1967191858844,220.0,7.423345006827991,0.023345006827985237,0.023345006827985237,0.31547306524304347
7.4500000000000055,219.7768191554028,220.0,7.423345006827991,-0.026654993172014585,0.026654993172014585,0.3577851432485177
7.500000000000006,219.36223302115343,219.0,7.544210261210179,0.04421026121017313,0.04421026121017313,0.5894701494689746
7.550000000000006,218.95286054519943,219.0,7.544210261210179,-0.005789738789826693,0.005789738789826693,0.07668528198445945
7.600000000000006,218.5486039949499,219.0,7.544210261210179,-0.055789738789826515,0.055789738789826515,0.7340755103924536
7.650000000000006,218.14936806537267,218.0,7.6688677389978395,0.018867738997833783,0.018867738997833783,0.24663711108279437
7.7000000000000055,217.75505980408747,218.0,7.6688677389978395,-0.03113226100216604,0.03113226100216604,0.404315077950208
